# Continuous evolution trace log
global_time,t,p,v,a
96.357830,0.303330,3022.191873,39.432900,0.000000
96.458940,0.404440,3026.178934,39.432900,0.000000
96.560050,0.505550,3030.165994,39.432900,0.000000
96.661160,0.606660,3034.153055,39.432900,0.000000
96.762270,0.707770,3038.140115,39.432900,0.000000
96.863380,0.808880,3042.127176,39.432900,0.000000
96.964490,0.909990,3046.114237,39.432900,0.000000
97.065600,1.011100,3050.101297,39.432900,0.000000
global_time,t,p,v,a
97.065600,0.000000,3050.101297,39.432900,0.000000
97.166710,0.101110,3054.088358,39.432900,0.000000
97.267820,0.202220,3058.075418,39.432900,0.000000
97.368930,0.303330,3062.062479,39.432900,0.000000
97.470040,0.404440,3066.049539,39.432900,0.000000
97.571150,0.505550,3070.036600,39.432900,0.000000
97.672260,0.606660,3074.023660,39.432900,0.000000
97.773370,0.707770,3078.010721,39.432900,0.000000
97.874480,0.808880,3081.997781,39.432900,0.000000
97.975590,0.909990,3085.984842,39.432900,0.000000
98.076700,1.011100,3089.971902,39.432900,0.000000
global_time,t,p,v,a
98.076700,0.000000,3089.971902,39.432900,0.000000
98.177810,0.101110,3093.958963,39.432900,0.000000
98.278920,0.202220,3097.946023,39.432900,0.000000
98.380030,0.303330,3101.933084,39.432900,0.000000
98.481140,0.404440,3105.920144,39.432900,0.000000
98.582250,0.505550,3109.907205,39.432900,0.000000
98.683360,0.606660,3113.894265,39.432900,0.000000
98.784470,0.707770,3117.881326,39.432900,0.000000
98.885580,0.808880,3121.868386,39.432900,0.000000
98.986690,0.909990,3125.855447,39.432900,0.000000
99.087800,1.011100,3129.842507,39.432900,0.000000
global_time,t,p,v,a
99.087800,0.000000,3129.842507,39.432900,0.000000
99.188910,0.101110,3133.829568,39.432900,0.000000
99.290020,0.202220,3137.816628,39.432900,0.000000
99.391130,0.303330,3141.803689,39.432900,0.000000
99.492240,0.404440,3145.790749,39.432900,0.000000
99.593350,0.505550,3149.777810,39.432900,0.000000
99.694460,0.606660,3153.764871,39.432900,0.000000
99.795570,0.707770,3157.751931,39.432900,0.000000
99.896680,0.808880,3161.738992,39.432900,0.000000
99.997790,0.909990,3165.726052,39.432900,0.000000
100.098900,1.011100,3169.713113,39.432900,0.000000
global_time,t,p,v,a
100.098900,0.000000,3169.713113,39.432900,0.000000
100.200010,0.101110,3173.700173,39.432900,0.000000
100.301120,0.202220,3177.687234,39.432900,0.000000
100.402230,0.303330,3181.674294,39.432900,0.000000
100.503340,0.404440,3185.661355,39.432900,0.000000
100.604450,0.505550,3189.648415,39.432900,0.000000
100.705560,0.606660,3193.635476,39.432900,0.000000
100.806670,0.707770,3197.622536,39.432900,0.000000
100.907780,0.808880,3201.609597,39.432900,0.000000
101.008890,0.909990,3205.596657,39.432900,0.000000
101.110000,1.011100,3209.583718,39.432900,0.000000
global_time,t,p,v,a
101.110000,0.000000,3209.583718,39.432900,0.000000
101.211110,0.101110,3213.570778,39.432900,0.000000
101.312220,0.202220,3217.557839,39.432900,0.000000
101.413330,0.303330,3221.544899,39.432900,0.000000
101.514440,0.404440,3225.531960,39.432900,0.000000
101.615550,0.505550,3229.519020,39.432900,0.000000
101.716660,0.606660,3233.506081,39.432900,0.000000
101.817770,0.707770,3237.493141,39.432900,0.000000
101.918880,0.808880,3241.480202,39.432900,0.000000
102.019990,0.909990,3245.467262,39.432900,0.000000
102.121100,1.011100,3249.454323,39.432900,0.000000
global_time,t,p,v,a
102.121100,0.000000,3249.454323,39.432900,0.000000
102.222210,0.101110,3253.441384,39.432900,0.000000
102.323320,0.202220,3257.428444,39.432900,0.000000
102.424430,0.303330,3261.415505,39.432900,0.000000
102.525540,0.404440,3265.402565,39.432900,0.000000
102.626650,0.505550,3269.389626,39.432900,0.000000
102.727760,0.606660,3273.376686,39.432900,0.000000
102.828870,0.707770,3277.363747,39.432900,0.000000
102.929980,0.808880,3281.350807,39.432900,0.000000
103.031090,0.909990,3285.337868,39.432900,0.000000
103.132200,1.011100,3289.324928,39.432900,0.000000
global_time,t,p,v,a
103.132200,0.000000,3289.324928,39.432900,0.000000
103.233310,0.101110,3293.311989,39.432900,0.000000
103.334420,0.202220,3297.299049,39.432900,0.000000
103.435530,0.303330,3301.286110,39.432900,0.000000
103.536640,0.404440,3305.273170,39.432900,0.000000
103.637750,0.505550,3309.260231,39.432900,0.000000
103.738860,0.606660,3313.247291,39.432900,0.000000
103.839970,0.707770,3317.234352,39.432900,0.000000
103.941080,0.808880,3321.221412,39.432900,0.000000
104.042190,0.909990,3325.208473,39.432900,0.000000
104.143300,1.011100,3329.195533,39.432900,0.000000
global_time,t,p,v,a
104.143300,0.000000,3329.195533,39.432900,0.000000
104.244410,0.101110,3333.182594,39.432900,0.000000
104.345520,0.202220,3337.169654,39.432900,0.000000
104.446630,0.303330,3341.156715,39.432900,0.000000
104.547740,0.404440,3345.143775,39.432900,0.000000
104.648850,0.505550,3349.130836,39.432900,0.000000
104.749960,0.606660,3353.117896,39.432900,0.000000
104.851070,0.707770,3357.104957,39.432900,0.000000
104.952180,0.808880,3361.092018,39.432900,0.000000
105.053290,0.909990,3365.079078,39.432900,0.000000
105.154400,1.011100,3369.066139,39.432900,0.000000
global_time,t,p,v,a
105.154400,0.000000,3369.066139,39.432900,0.000000
105.255510,0.101110,3373.053199,39.432900,0.000000
105.356620,0.202220,3377.040260,39.432900,0.000000
105.457730,0.303330,3381.027320,39.432900,0.000000
105.558840,0.404440,3385.014381,39.432900,0.000000
105.659950,0.505550,3389.001441,39.432900,0.000000
105.761060,0.606660,3392.988502,39.432900,0.000000
105.862170,0.707770,3396.975562,39.432900,0.000000
105.963280,0.808880,3400.962623,39.432900,0.000000
106.064390,0.909990,3404.949683,39.432900,0.000000
106.165500,1.011100,3408.936744,39.432900,0.000000
global_time,t,p,v,a
106.165500,0.000000,3408.936744,39.432900,0.000000
106.266610,0.101110,3412.923804,39.432900,0.000000
106.367720,0.202220,3416.910865,39.432900,0.000000
106.468830,0.303330,3420.897925,39.432900,0.000000
106.569940,0.404440,3424.884986,39.432900,0.000000
106.671050,0.505550,3428.872046,39.432900,0.000000
106.772160,0.606660,3432.859107,39.432900,0.000000
106.873270,0.707770,3436.846167,39.432900,0.000000
106.974380,0.808880,3440.833228,39.432900,0.000000
107.075490,0.909990,3444.820288,39.432900,0.000000
107.176600,1.011100,3448.807349,39.432900,0.000000
global_time,t,p,v,a
107.176600,0.000000,3448.807349,39.432900,0.000000
107.277710,0.101110,3452.794409,39.432900,0.000000
107.378820,0.202220,3456.781470,39.432900,0.000000
107.479930,0.303330,3460.768530,39.432900,0.000000
107.581040,0.404440,3464.755591,39.432900,0.000000
107.682150,0.505550,3468.742652,39.432900,0.000000
107.783260,0.606660,3472.729712,39.432900,0.000000
107.884370,0.707770,3476.716773,39.432900,0.000000
107.985480,0.808880,3480.703833,39.432900,0.000000
108.086590,0.909990,3484.690894,39.432900,0.000000
108.187700,1.011100,3488.677954,39.432900,0.000000
global_time,t,p,v,a
108.187700,0.000000,3488.677954,39.432900,0.000000
108.288810,0.101110,3492.665015,39.432900,0.000000
108.389920,0.202220,3496.652075,39.432900,0.000000
108.491030,0.303330,3500.639136,39.432900,0.000000
108.592140,0.404440,3504.626196,39.432900,0.000000
108.693250,0.505550,3508.613257,39.432900,0.000000
108.794360,0.606660,3512.600317,39.432900,0.000000
108.895470,0.707770,3516.587378,39.432900,0.000000
108.996580,0.808880,3520.574438,39.432900,0.000000
109.097690,0.909990,3524.561499,39.432900,0.000000
109.198800,1.011100,3528.548559,39.432900,0.000000
global_time,t,p,v,a
109.198800,0.000000,3528.548559,39.432900,0.000000
109.299910,0.101110,3532.535620,39.432900,0.000000
109.401020,0.202220,3536.522680,39.432900,0.000000
109.502130,0.303330,3540.509741,39.432900,0.000000
109.603240,0.404440,3544.496801,39.432900,0.000000
109.704350,0.505550,3548.483862,39.432900,0.000000
109.805460,0.606660,3552.470922,39.432900,0.000000
109.906570,0.707770,3556.457983,39.432900,0.000000
110.007680,0.808880,3560.445043,39.432900,0.000000
110.108790,0.909990,3564.432104,39.432900,0.000000
110.209900,1.011100,3568.419165,39.432900,0.000000
global_time,t,p,v,a
110.209900,0.000000,3568.419165,39.432900,0.000000
110.311010,0.101110,3572.406225,39.432900,0.000000
110.412120,0.202220,3576.393286,39.432900,0.000000
110.513230,0.303330,3580.380346,39.432900,0.000000
110.614340,0.404440,3584.367407,39.432900,0.000000
110.715450,0.505550,3588.354467,39.432900,0.000000
110.816560,0.606660,3592.341528,39.432900,0.000000
110.917670,0.707770,3596.328588,39.432900,0.000000
111.018780,0.808880,3600.315649,39.432900,0.000000
111.119890,0.909990,3604.302709,39.432900,0.000000
111.221000,1.011100,3608.289770,39.432900,0.000000
global_time,t,p,v,a
111.221000,0.000000,3608.289770,39.432900,0.000000
111.322110,0.101110,3612.276830,39.432900,0.000000
111.423220,0.202220,3616.263891,39.432900,0.000000
111.524330,0.303330,3620.250951,39.432900,0.000000
111.625440,0.404440,3624.238012,39.432900,0.000000
111.726550,0.505550,3628.225072,39.432900,0.000000
111.827660,0.606660,3632.212133,39.432900,0.000000
111.928770,0.707770,3636.199193,39.432900,0.000000
112.029880,0.808880,3640.186254,39.432900,0.000000
112.130990,0.909990,3644.173314,39.432900,0.000000
112.232100,1.011100,3648.160375,39.432900,0.000000
global_time,t,p,v,a
112.232100,0.000000,3648.160375,39.432900,0.000000
112.333210,0.101110,3652.147435,39.432900,0.000000
112.434320,0.202220,3656.134496,39.432900,0.000000
112.535430,0.303330,3660.121556,39.432900,0.000000
112.636540,0.404440,3664.108617,39.432900,0.000000
112.737650,0.505550,3668.095677,39.432900,0.000000
112.838760,0.606660,3672.082738,39.432900,0.000000
112.939870,0.707770,3676.069799,39.432900,0.000000
113.040980,0.808880,3680.056859,39.432900,0.000000
113.142090,0.909990,3684.043920,39.432900,0.000000
113.243200,1.011100,3688.030980,39.432900,0.000000
global_time,t,p,v,a
113.243200,0.000000,3688.030980,39.432900,0.000000
113.344310,0.101110,3692.018041,39.432900,0.000000
113.445420,0.202220,3696.005101,39.432900,0.000000
113.546530,0.303330,3699.992162,39.432900,0.000000
113.647640,0.404440,3703.979222,39.432900,0.000000
113.748750,0.505550,3707.966283,39.432900,0.000000
113.849860,0.606660,3711.953343,39.432900,0.000000
113.950970,0.707770,3715.940404,39.432900,0.000000
114.052080,0.808880,3719.927464,39.432900,0.000000
114.153190,0.909990,3723.914525,39.432900,0.000000
114.254300,1.011100,3727.901585,39.432900,0.000000
global_time,t,p,v,a
114.254300,0.000000,3727.901585,39.432900,0.000000
114.355410,0.101110,3731.888646,39.432900,0.000000
114.456520,0.202220,3735.875706,39.432900,0.000000
114.557630,0.303330,3739.862767,39.432900,0.000000
114.658740,0.404440,3743.849827,39.432900,0.000000
114.759850,0.505550,3747.836888,39.432900,0.000000
114.860960,0.606660,3751.823948,39.432900,0.000000
114.962070,0.707770,3755.811009,39.432900,0.000000
115.063180,0.808880,3759.798069,39.432900,0.000000
115.164290,0.909990,3763.785130,39.432900,0.000000
115.265400,1.011100,3767.772190,39.432900,0.000000
global_time,t,p,v,a
115.265400,0.000000,3767.772190,39.432900,0.000000
115.366510,0.101110,3771.759251,39.432900,0.000000
115.467620,0.202220,3775.746311,39.432900,0.000000
115.568730,0.303330,3779.733372,39.432900,0.000000
115.669840,0.404440,3783.720433,39.432900,0.000000
115.770950,0.505550,3787.707493,39.432900,0.000000
115.872060,0.606660,3791.694554,39.432900,0.000000
115.973170,0.707770,3795.681614,39.432900,0.000000
116.074280,0.808880,3799.668675,39.432900,0.000000
116.175390,0.909990,3803.655735,39.432900,0.000000
116.276500,1.011100,3807.642796,39.432900,0.000000
global_time,t,p,v,a
116.276500,0.000000,3807.642796,39.432900,0.000000
116.377610,0.101110,3811.629856,39.432900,0.000000
116.478720,0.202220,3815.616917,39.432900,0.000000
116.579830,0.303330,3819.603977,39.432900,0.000000
116.680940,0.404440,3823.591038,39.432900,0.000000
116.782050,0.505550,3827.578098,39.432900,0.000000
116.883160,0.606660,3831.565159,39.432900,0.000000
116.984270,0.707770,3835.552219,39.432900,0.000000
117.085380,0.808880,3839.539280,39.432900,0.000000
117.186490,0.909990,3843.526340,39.432900,0.000000
117.287600,1.011100,3847.513401,39.432900,0.000000
global_time,t,p,v,a
117.287600,0.000000,3847.513401,39.432900,0.000000
117.388710,0.101110,3851.500461,39.432900,0.000000
117.489820,0.202220,3855.487522,39.432900,0.000000
117.590930,0.303330,3859.474582,39.432900,0.000000
117.692040,0.404440,3863.461643,39.432900,0.000000
117.793150,0.505550,3867.448703,39.432900,0.000000
117.894260,0.606660,3871.435764,39.432900,0.000000
117.995370,0.707770,3875.422824,39.432900,0.000000
118.096480,0.808880,3879.409885,39.432900,0.000000
118.197590,0.909990,3883.396946,39.432900,0.000000
118.298700,1.011100,3887.384006,39.432900,0.000000
global_time,t,p,v,a
118.298700,0.000000,3887.384006,39.432900,0.000000
118.399810,0.101110,3891.371067,39.432900,0.000000
118.500920,0.202220,3895.358127,39.432900,0.000000
118.602030,0.303330,3899.345188,39.432900,0.000000
118.703140,0.404440,3903.332248,39.432900,0.000000
118.804250,0.505550,3907.319309,39.432900,0.000000
118.905360,0.606660,3911.306369,39.432900,0.000000
119.006470,0.707770,3915.293430,39.432900,0.000000
119.107580,0.808880,3919.280490,39.432900,0.000000
119.208690,0.909990,3923.267551,39.432900,0.000000
119.309800,1.011100,3927.254611,39.432900,0.000000
global_time,t,p,v,a
119.309800,0.000000,3927.254611,39.432900,0.000000
119.410910,0.101110,3931.241672,39.432900,0.000000
119.512020,0.202220,3935.228732,39.432900,0.000000
119.613130,0.303330,3939.215793,39.432900,0.000000
119.714240,0.404440,3943.202853,39.432900,0.000000
119.815350,0.505550,3947.189914,39.432900,0.000000
119.916460,0.606660,3951.176974,39.432900,0.000000
120.017570,0.707770,3955.164035,39.432900,0.000000
120.118680,0.808880,3959.151095,39.432900,0.000000
120.219790,0.909990,3963.138156,39.432900,0.000000
120.320900,1.011100,3967.125216,39.432900,0.000000
global_time,t,p,v,a
120.320900,0.000000,3967.125216,39.432900,0.000000
120.422010,0.101110,3971.112277,39.432900,0.000000
120.523120,0.202220,3975.099337,39.432900,0.000000
120.624230,0.303330,3979.086398,39.432900,0.000000
120.725340,0.404440,3983.073458,39.432900,0.000000
120.826450,0.505550,3987.060519,39.432900,0.000000
120.927560,0.606660,3991.047580,39.432900,0.000000
121.028670,0.707770,3995.034640,39.432900,0.000000
121.129780,0.808880,3999.021701,39.432900,0.000000
121.230890,0.909990,4003.008761,39.432900,0.000000
121.332000,1.011100,4006.995822,39.432900,0.000000
global_time,t',p,v,a
121.332000,0.000000,4006.995822,39.432900,0.000000
121.433110,0.101110,4010.982882,39.432900,0.000000
121.534220,0.202220,4014.969943,39.432900,0.000000
121.635330,0.303330,4018.957003,39.432900,0.000000
121.736440,0.404440,4022.944064,39.432900,0.000000
121.837550,0.505550,4026.931124,39.432900,0.000000
121.938660,0.606660,4030.918185,39.432900,0.000000
122.039770,0.707770,4034.905245,39.432900,0.000000
122.140880,0.808880,4038.892306,39.432900,0.000000
122.241990,0.909990,4042.879366,39.432900,0.000000
122.343100,1.011100,4046.866427,39.432900,0.000000
global_time,t',p,v,a
122.343100,0.000000,4046.866427,39.432900,0.000000
122.444210,0.101110,4050.853487,39.432900,0.000000
122.545320,0.202220,4054.840548,39.432900,0.000000
122.646430,0.303330,4058.827608,39.432900,0.000000
122.747540,0.404440,4062.814669,39.432900,0.000000
122.848650,0.505550,4066.801729,39.432900,0.000000
122.949760,0.606660,4070.788790,39.432900,0.000000
123.050870,0.707770,4074.775850,39.432900,0.000000
123.151980,0.808880,4078.762911,39.432900,0.000000
123.253090,0.909990,4082.749971,39.432900,0.000000
123.354200,1.011100,4086.737032,39.432900,0.000000
global_time,t',p,v,a
123.354200,0.000000,4086.737032,39.432900,0.000000
123.455310,0.101110,4090.724092,39.432900,0.000000
123.556420,0.202220,4094.711153,39.432900,0.000000
123.657530,0.303330,4098.698214,39.432900,0.000000
123.758640,0.404440,4102.685274,39.432900,0.000000
123.859750,0.505550,4106.672335,39.432900,0.000000
123.960860,0.606660,4110.659395,39.432900,0.000000
124.061970,0.707770,4114.646456,39.432900,0.000000
124.163080,0.808880,4118.633516,39.432900,0.000000
124.264190,0.909990,4122.620577,39.432900,0.000000
124.365300,1.011100,4126.607637,39.432900,0.000000
global_time,t',p,v,a
124.365300,0.000000,4126.607637,39.432900,0.000000
124.466410,0.101110,4130.594698,39.432900,0.000000
124.567520,0.202220,4134.581758,39.432900,0.000000
124.668630,0.303330,4138.568819,39.432900,0.000000
124.769740,0.404440,4142.555879,39.432900,0.000000
124.870850,0.505550,4146.542940,39.432900,0.000000
124.971960,0.606660,4150.530000,39.432900,0.000000
125.073070,0.707770,4154.517061,39.432900,0.000000
125.174180,0.808880,4158.504121,39.432900,0.000000
125.275290,0.909990,4162.491182,39.432900,0.000000
125.376400,1.011100,4166.478242,39.432900,0.000000
global_time,t',p,v,a
125.376400,0.000000,4166.478242,39.432900,0.000000
125.477510,0.101110,4170.465303,39.432900,0.000000
125.578620,0.202220,4174.452363,39.432900,0.000000
125.679730,0.303330,4178.439424,39.432900,0.000000
125.780840,0.404440,4182.426484,39.432900,0.000000
125.881950,0.505550,4186.413545,39.432900,0.000000
125.983060,0.606660,4190.400605,39.432900,0.000000
126.084170,0.707770,4194.387666,39.432900,0.000000
126.185280,0.808880,4198.374727,39.432900,0.000000
126.286390,0.909990,4202.361787,39.432900,0.000000
126.387500,1.011100,4206.348848,39.432900,0.000000
global_time,t',p,v,a
126.387500,0.000000,4206.348848,39.432900,0.000000
126.488610,0.101110,4210.335908,39.432900,0.000000
126.589720,0.202220,4214.322969,39.432900,0.000000
126.690830,0.303330,4218.310029,39.432900,0.000000
126.791940,0.404440,4222.297090,39.432900,0.000000
126.893050,0.505550,4226.284150,39.432900,0.000000
126.994160,0.606660,4230.271211,39.432900,0.000000
127.095270,0.707770,4234.258271,39.432900,0.000000
127.196380,0.808880,4238.245332,39.432900,0.000000
127.297490,0.909990,4242.232392,39.432900,0.000000
127.398600,1.011100,4246.219453,39.432900,0.000000
global_time,t',p,v,a
127.398600,0.000000,4246.219453,39.432900,0.000000
127.499710,0.101110,4250.206513,39.432900,0.000000
127.600820,0.202220,4254.193574,39.432900,0.000000
127.701930,0.303330,4258.180634,39.432900,0.000000
127.803040,0.404440,4262.167695,39.432900,0.000000
127.904150,0.505550,4266.154755,39.432900,0.000000
128.005260,0.606660,4270.141816,39.432900,0.000000
128.106370,0.707770,4274.128876,39.432900,0.000000
128.207480,0.808880,4278.115937,39.432900,0.000000
128.308590,0.909990,4282.102997,39.432900,0.000000
128.409700,1.011100,4286.090058,39.432900,0.000000
global_time,t',p,v,a
128.409700,0.000000,4286.090058,39.432900,0.000000
128.510810,0.101110,4290.077118,39.432900,0.000000
128.611920,0.202220,4294.064179,39.432900,0.000000
128.713030,0.303330,4298.051239,39.432900,0.000000
128.814140,0.404440,4302.038300,39.432900,0.000000
128.915250,0.505550,4306.025361,39.432900,0.000000
129.016360,0.606660,4310.012421,39.432900,0.000000
129.117470,0.707770,4313.999482,39.432900,0.000000
129.218580,0.808880,4317.986542,39.432900,0.000000
129.319690,0.909990,4321.973603,39.432900,0.000000
129.420800,1.011100,4325.960663,39.432900,0.000000
global_time,t',p,v,a
129.420800,0.000000,4325.960663,39.432900,0.000000
129.521910,0.101110,4329.947724,39.432900,0.000000
129.623020,0.202220,4333.934784,39.432900,0.000000
129.724130,0.303330,4337.921845,39.432900,0.000000
129.825240,0.404440,4341.908905,39.432900,0.000000
129.926350,0.505550,4345.895966,39.432900,0.000000
130.027460,0.606660,4349.883026,39.432900,0.000000
130.128570,0.707770,4353.870087,39.432900,0.000000
130.229680,0.808880,4357.857147,39.432900,0.000000
130.330790,0.909990,4361.844208,39.432900,0.000000
130.431900,1.011100,4365.831268,39.432900,0.000000
global_time,t',p,v,a
130.431900,0.000000,4365.831268,39.432900,0.000000
130.533010,0.101110,4369.818329,39.432900,0.000000
130.634120,0.202220,4373.805389,39.432900,0.000000
130.735230,0.303330,4377.792450,39.432900,0.000000
130.836340,0.404440,4381.779510,39.432900,0.000000
130.937450,0.505550,4385.766571,39.432900,0.000000
131.038560,0.606660,4389.753631,39.432900,0.000000
131.139670,0.707770,4393.740692,39.432900,0.000000
131.240780,0.808880,4397.727752,39.432900,0.000000
131.341890,0.909990,4401.714813,39.432900,0.000000
131.443000,1.011100,4405.701873,39.432900,0.000000
global_time,t',p,v,a
131.443000,0.000000,4405.701873,39.432900,0.000000
131.544110,0.101110,4409.688934,39.432900,0.000000
131.645220,0.202220,4413.675995,39.432900,0.000000
131.746330,0.303330,4417.663055,39.432900,0.000000
131.847440,0.404440,4421.650116,39.432900,0.000000
131.948550,0.505550,4425.637176,39.432900,0.000000
132.049660,0.606660,4429.624237,39.432900,0.000000
132.150770,0.707770,4433.611297,39.432900,0.000000
132.251880,0.808880,4437.598358,39.432900,0.000000
132.352990,0.909990,4441.585418,39.432900,0.000000
132.454100,1.011100,4445.572479,39.432900,0.000000
global_time,t',p,v,a
132.454100,0.000000,4445.572479,39.432900,0.000000
132.555210,0.101110,4449.559539,39.432900,0.000000
132.656320,0.202220,4453.546600,39.432900,0.000000
132.757430,0.303330,4457.533660,39.432900,0.000000
132.858540,0.404440,4461.520721,39.432900,0.000000
132.959650,0.505550,4465.507781,39.432900,0.000000
133.060760,0.606660,4469.494842,39.432900,0.000000
133.161870,0.707770,4473.481902,39.432900,0.000000
133.262980,0.808880,4477.468963,39.432900,0.000000
133.364090,0.909990,4481.456023,39.432900,0.000000
133.465200,1.011100,4485.443084,39.432900,0.000000
global_time,t',p,v,a
133.465200,0.000000,4485.443084,39.432900,0.000000
133.566310,0.101110,4489.430144,39.432900,0.000000
133.667420,0.202220,4493.417205,39.432900,0.000000
133.768530,0.303330,4497.404265,39.432900,0.000000
133.869640,0.404440,4501.391326,39.432900,0.000000
133.970750,0.505550,4505.378386,39.432900,0.000000
134.071860,0.606660,4509.365447,39.432900,0.000000
134.172970,0.707770,4513.352508,39.432900,0.000000
134.274080,0.808880,4517.339568,39.432900,0.000000
134.375190,0.909990,4521.326629,39.432900,0.000000
134.476300,1.011100,4525.313689,39.432900,0.000000
global_time,t',p,v,a
134.476300,0.000000,4525.313689,39.432900,0.000000
134.577410,0.101110,4529.300750,39.432900,0.000000
134.678520,0.202220,4533.287810,39.432900,0.000000
134.779630,0.303330,4537.274871,39.432900,0.000000
134.880740,0.404440,4541.261931,39.432900,0.000000
134.981850,0.505550,4545.248992,39.432900,0.000000
135.082960,0.606660,4549.236052,39.432900,0.000000
135.184070,0.707770,4553.223113,39.432900,0.000000
135.285180,0.808880,4557.210173,39.432900,0.000000
135.386290,0.909990,4561.197234,39.432900,0.000000
135.487400,1.011100,4565.184294,39.432900,0.000000
global_time,t',p,v,a
135.487400,0.000000,4565.184294,39.432900,0.000000
135.588510,0.101110,4569.171355,39.432900,0.000000
135.689620,0.202220,4573.158415,39.432900,0.000000
135.790730,0.303330,4577.145476,39.432900,0.000000
135.891840,0.404440,4581.132536,39.432900,0.000000
135.992950,0.505550,4585.119597,39.432900,0.000000
136.094060,0.606660,4589.106657,39.432900,0.000000
136.195170,0.707770,4593.093718,39.432900,0.000000
136.296280,0.808880,4597.080778,39.432900,0.000000
136.397390,0.909990,4601.067839,39.432900,0.000000
136.498500,1.011100,4605.054899,39.432900,0.000000
global_time,t',p,v,a
136.498500,0.000000,4605.054899,39.432900,0.000000
136.599610,0.101110,4609.041960,39.432900,0.000000
136.700720,0.202220,4613.029020,39.432900,0.000000
136.801830,0.303330,4617.016081,39.432900,0.000000
136.902940,0.404440,4621.003142,39.432900,0.000000
137.004050,0.505550,4624.990202,39.432900,0.000000
137.105160,0.606660,4628.977263,39.432900,0.000000
137.206270,0.707770,4632.964323,39.432900,0.000000
137.307380,0.808880,4636.951384,39.432900,0.000000
137.408490,0.909990,4640.938444,39.432900,0.000000
137.509600,1.011100,4644.925505,39.432900,0.000000
global_time,t',p,v,a
137.509600,0.000000,4644.925505,39.432900,0.000000
137.610710,0.101110,4648.912565,39.432900,0.000000
137.711820,0.202220,4652.899626,39.432900,0.000000
137.812930,0.303330,4656.886686,39.432900,0.000000
137.914040,0.404440,4660.873747,39.432900,0.000000
138.015150,0.505550,4664.860807,39.432900,0.000000
138.116260,0.606660,4668.847868,39.432900,0.000000
138.217370,0.707770,4672.834928,39.432900,0.000000
138.318480,0.808880,4676.821989,39.432900,0.000000
138.419590,0.909990,4680.809049,39.432900,0.000000
138.520700,1.011100,4684.796110,39.432900,0.000000
global_time,t',p,v,a
138.520700,0.000000,4684.796110,39.432900,0.000000
138.621810,0.101110,4688.783170,39.432900,0.000000
138.722920,0.202220,4692.770231,39.432900,0.000000
138.824030,0.303330,4696.757291,39.432900,0.000000
138.925140,0.404440,4700.744352,39.432900,0.000000
139.026250,0.505550,4704.731412,39.432900,0.000000
139.127360,0.606660,4708.718473,39.432900,0.000000
139.228470,0.707770,4712.705533,39.432900,0.000000
139.329580,0.808880,4716.692594,39.432900,0.000000
139.430690,0.909990,4720.679654,39.432900,0.000000
139.531800,1.011100,4724.666715,39.432900,0.000000
global_time,t',p,v,a
139.531800,0.000000,4724.666715,39.432900,0.000000
139.632910,0.101110,4728.653776,39.432900,0.000000
139.734020,0.202220,4732.640836,39.432900,0.000000
139.835130,0.303330,4736.627897,39.432900,0.000000
139.936240,0.404440,4740.614957,39.432900,0.000000
140.037350,0.505550,4744.602018,39.432900,0.000000
140.138460,0.606660,4748.589078,39.432900,0.000000
140.239570,0.707770,4752.576139,39.432900,0.000000
140.340680,0.808880,4756.563199,39.432900,0.000000
140.441790,0.909990,4760.550260,39.432900,0.000000
140.542900,1.011100,4764.537320,39.432900,0.000000
global_time,t',p,v,a
140.542900,0.000000,4764.537320,39.432900,0.000000
140.644010,0.101110,4768.524381,39.432900,0.000000
140.745120,0.202220,4772.511441,39.432900,0.000000
140.846230,0.303330,4776.498502,39.432900,0.000000
140.947340,0.404440,4780.485562,39.432900,0.000000
141.048450,0.505550,4784.472623,39.432900,0.000000
141.149560,0.606660,4788.459683,39.432900,0.000000
141.250670,0.707770,4792.446744,39.432900,0.000000
141.351780,0.808880,4796.433804,39.432900,0.000000
141.452890,0.909990,4800.420865,39.432900,0.000000
141.554000,1.011100,4804.407925,39.432900,0.000000
global_time,t',p,v,a
141.554000,0.000000,4804.407925,39.432900,0.000000
141.655110,0.101110,4808.394986,39.432900,0.000000
141.756220,0.202220,4812.382046,39.432900,0.000000
141.857330,0.303330,4816.369107,39.432900,0.000000
141.958440,0.404440,4820.356167,39.432900,0.000000
142.059550,0.505550,4824.343228,39.432900,0.000000
142.160660,0.606660,4828.330289,39.432900,0.000000
142.261770,0.707770,4832.317349,39.432900,0.000000
142.362880,0.808880,4836.304410,39.432900,0.000000
142.463990,0.909990,4840.291470,39.432900,0.000000
142.565100,1.011100,4844.278531,39.432900,0.000000
global_time,t',p,v,a
142.565100,0.000000,4844.278531,39.432900,0.000000
142.666210,0.101110,4848.265591,39.432900,0.000000
142.767320,0.202220,4852.252652,39.432900,0.000000
142.868430,0.303330,4856.239712,39.432900,0.000000
142.969540,0.404440,4860.226773,39.432900,0.000000
143.070650,0.505550,4864.213833,39.432900,0.000000
143.171760,0.606660,4868.200894,39.432900,0.000000
143.272870,0.707770,4872.187954,39.432900,0.000000
143.373980,0.808880,4876.175015,39.432900,0.000000
143.475090,0.909990,4880.162075,39.432900,0.000000
143.576200,1.011100,4884.149136,39.432900,0.000000
global_time,t',p,v,a
143.576200,0.000000,4884.149136,39.432900,0.000000
